ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
kiniar03_0103,mctondano,rampa rampa jago jago empewèènèala,#	rampa	rampa	jago	jago	N=	pa-wèè-en	=nèa	=la,#	RDP	ingredient	RDP	expert	3SG.NOM=	DYN-give-PV	=3PL.GEN	=DIR.PROX,"The perfect ingredients, they add them.",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,412380,416370,##	ln_np	np:dt_p_u	rn	rn	=pro:p_u	v:pred	=pro.h:a_u	=rv,,kiniar03
kiniar03_0104,mctondano,lia,lia,ginger,Ginger.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,417950,419450,nc,,kiniar03
kiniar03_0105,mctondano,oo ya,nc	nc,HES	AFF,Oh yes.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,420364,421754,nc	nc,,kiniar03
kiniar03_0106,mctondano,katumisanèala itu,#	ka-tumis-an	=nèa	=la	itu,#	POT-stirfry-LV	=3PL.GEN	=DIR.PROX	DEM2,They can strifry those (ingredients).,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,423300,425220,##	v:pred	=pro.h:a_u	=rv	pro:p_u,,kiniar03
kiniar03_0107,mctondano,mèè rampa rampa,#	ZERO	<um>wèè	rampa	rampa,#	ZERO	<AV>give	RDP	ingredient,(He) would add some spices.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,425520,427240,##	0.h:a_a	v:pred	ln_np	np:p_a,,kiniar03
kiniar03_0108,mctondano,wèèmoula siano,#	i-wèè	ZERO	=mow	=la	si=	anu,#	CV-give	ZERO	=CMP	=DIR.PROX	AN.SG=	NON.SPEC,"(He) would add the whatsit,",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,427540,429950,##	v:pred	0.h:a_u	=rv	=rv	nc	nc,,kiniar03
kiniar03_0109,mctondano,sipèrèt linugusenèa,si=	pèrèt	#	ZERO	l<in>uga-en	=nèa,AN.SG=	bat	#	ZERO	<PST>boil-PV	=3PL.GEN,the bat which they have already boiled.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,430150,434920,=ln	np:p_u	#rc_rn	0:p_u	v:pred	=pro.h:a_u,,kiniar03
kiniar03_0110,mctondano,"pèrèt ti'i silinubusanèala ku'a, silutu'mou sia",#	pèrèt	iti'i	si=	l<in>uga-en	=nèa	=la	ku'a	#	si=	lutu'	=mow	sia,#	bat	DEM2	3SG.NOM=	<PST>boil-PV	=3PL.GEN	=DIR.PROX	PART	#	3SG.NOM=	ripe	=CMP	3SG,"That bat, they boiled him up then. He is cooked he is.",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,438446,441309,##	np:dt_p_u	rn	=pro:p_u	v:pred	=pro.h:a_u	=rv	nc	##	=pro:s	other:pred	=other	pro:dt_s,,kiniar03
kiniar03_0111,mctondano,sia sirampanoukan o sia wèèla,#	sia	si=	rampa	=mowkan	#	sia	i-wèè	ZERO	=la,#	3SG	3SG.NOM=	ingredient	=definitely	#	3SG	CV-give	ZERO	=DIR.PROX,"He, he is really spiced now. (They) put him in.",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,441678,444042,##	pro:dt_s	=pro:s	other:pred	=other	##	pro:p_u	v:pred	0.h:a_u	=rv,,kiniar03
kiniar03_0112,mctondano,wèènèala santang,#	wèè-en	=nèa	=la	santang,#	give-PV	=3PL.GEN	=DIR.PROX	coconut.milk,They add coconut milk.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,444282,445369,##	v:pred	=pro.h:a_u	=rv	np:p_u,,kiniar03
kiniar03_0113,mctondano,"pa, sa, pasempo'enèla",#	pa	sa	pa-sempo'-en	=nèa	=la,#	HES	HES	DYN-dissolve-PV	=3PL.GEN	=DIR.PROX,"They render away,",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,449880,452529,##	nc	nc	v:pred	=pro.h:a_u	=rv,,kiniar03
kiniar03_0114,mctondano,daong,daong,leaf,the (pandanus) leaf.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,455645,456582,np:p_u,,kiniar03
kiniar03_0115,mctondano,mawèèla santang,#	ZERO	ma-wèè	=la	santang,#	ZERO	AV.DYN-give	=DIR.PROX	coconut.milk,(He) adds coconut milk,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,459810,461840,##	0.h:a_a	v:pred	=rv	np:p_a,,kiniar03
kiniar03_0116,mctondano,sedapoukan ni,#	sedap	=mowkan	ini,#	tasty	=definitely	DEM1,This is definitely tasty.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,465350,467450,##	other:pred	=other	pro:s,,kiniar03
kiniar03_0117,mctondano,oo wasè,oo	wasè,PART	PART,Ooh.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,469579,471410,nc	nc,,kiniar03
kiniar03_0118,mctondano,aa nèimou paakirou,#	aa	ZERO	nèy	=mow	pa-akir	ZERO	=mow,#	HES	ZERO	CV.PST	=CMP	DYN-large.spoon	ZERO	=CMP,Ah (he) has ladled (the bat curry) out.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,474862,476463,##	nc	0:p_u	lv	=lv	v:pred	0.h:a_u	=rv,,kiniar03
kiniar03_0119,mctondano,paakiromi,#	ZERO	i-pa-akir	ZERO	=mow	=mi,#	ZERO	CV-DYN-large.spoon	ZERO	=CMP	=DIR.DIST,(He) ladles out (the bat curry).,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,477180,478294,##	0:p_u	v:pred	0.h:a_u	=rv	=rv,,kiniar03
kiniar03_0120,mctondano,pawèèmou itu empiring,#	ZERO	i-pa-wèè	ZERO	=mow	witu	N=	piring,#	ZERO	CV-DYN-give	ZERO	=CMP	PREP2	INAN=	plate,(He) puts it on a plate.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,482032,484109,##	0:p_u	v:pred	0.h:a_u	=rv	adp	=ln	np:g,,kiniar03
kiniar03_0121,mctondano,"ee, èkumaanou",#	ee	sè=	k<um>aan	=mow	ZERO,#	HES	3PL.NOM=	<AV>rice	=CMP	ZERO,"Erh, they will eat (the curry).",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,485202,487593,##	nc	=pro.h:a_a	v:pred	=rv	0:p_a,,kiniar03
kiniar03_0122,mctondano,"tim wona, ikumaan tii",#	Tim	wona'	si=	k<um>aan	iti'i,#	PN	perhaps	3SG.NOM=	<AV>rice	DEM2,"Tim perhaps, he will eat that.",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,489150,490872,##	np.h:dt_a_a	other	=pro.h:a_a	v:pred	pro:p_a,,kiniar03
kiniar03_0123,mctondano,tim mekaanou,#	Tim	ma-kaan	=mow	ZERO,#	PN	AV.DYN-rice	=CMP	ZERO,Tim eats (the bat curry).,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,491514,492682,##	np.h:a_a	v:pred	=rv	0:p_a,,kiniar03
kiniar03_0124,mctondano,"o kela, ye'i itou lolah siwewèan o mama o tuang e tepesoukan",#	o	kala	ye'i	si=	tow	Lolah	si=	wewèan	#	o	mama	o	tuang	sè=	tepes	=mowkan,#	PART	PART	now	AN.SG=	person	PN	3SG.NOM=	EXIST	#	PART	PART	PART	PART	3PL.NOM=	kiss	=definitely,"Oh wow, the Lolah person, he's there, oh mamma, oh God, they definitely 'kiss' (i.e. taste the bat).",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,496583,504677,##	nc	nc	other	=ln	np.h:dt	rn_np	=pro.h:s	other:predex	##	nc	nc	nc	nc	=pro.h:s	v:pred	=rv,,kiniar03
kiniar03_0125,mctondano,he aa tepesenèa entoto' nipèrèt,#	he	aa	tepes-en	=nèa	N=	toto'	ni=	pèrèt,#	HES	HES	kiss-PV	=3PL.GEN	INAN=	breast	AN.SG.GEN=	bat,"Ah, they will 'kiss' (taste) the bat's breast.",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,504993,509033,##	nc	nc	v:pred	=pro.h:a_u	nc	nc	nc	nc,,kiniar03
kiniar03_0126,mctondano,toto nipèrèt,toto'	ni=	pèrèt,breast	AN.SG.GEN=	bat,the bat's breast.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,510225,511866,np:p_u	=rn	rn_np:poss,,kiniar03
kiniar03_0127,mctondano,"tim, hehehe, kela",Tim	hehehe	kala,PN	hehehe	PART,"Tim, oh wow.",en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,512357,515617,nc	nc	nc,,kiniar03
kiniar03_0128,mctondano,"toto' nipèrèt kinaan nitim, hehehe",#	toto'	ni=	pèrèt	k<in>aan-en	ni=	Tim	hehehe,#	breast	AN.SG.GEN=	bat	<PST>rice-PV	AN.SG.GEN=	PN	NC,Tim ate the bat's breast.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,518798,521595,##	np:p_u	=rn	rn_np:poss	v:pred	=ln	np.h:a_u	nc,,kiniar03
kiniar03_0129,mctondano,"tinepesan nitim,toto' nipèrèt, hehehe",#	t<in>epes-an	ni=	Tim	toto'	ni=	pèrèt	hehehe,#	<PST>kiss-LV	AN.SG.GEN=	PN	breast	AN.SG.GEN=	bat	NC,Tim has kissed the bat's breast.,en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,522574,525503,##	v:pred	=ln	np.h:a_u	np:p_u	=rn	rn_np:poss	nc,,kiniar03
kiniar03_0130,mctondano,hehehe,hehehe,hehehe,[LAUGHTER],en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,526610,527393,nc,,kiniar03
kiniar03_0131,mctondano,hehehe,hehehe,hehehe,[LAUGHTER],en,MORPHEME_ALIGNED,,kiniar03_mp3 kiniar03_wav kiniar03_eaf kiniar03_xml kiniar03_tsv,,528359,530850,nc,,kiniar03
mapalus_0001,mctondano,waktu kumasi kureraapè,#	waktu	ku=	masi	ku=	reraa	=pè',#	time	HES	HES	1SG.NOM=	girl	=INCMP,"When I was still, I was still a young girl.",en,WORD_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,5360,7620,##	np:other	nc	nc	=pro.1:s	np.h:pred	=other,,mapalus
mapalus_0002,mctondano,kumaki'it mepepalus,#	ku=	ma-ki'it	ma-Ce-palus,#	1SG.NOM=	AV.DYN-follow	AV.DYN-IRR-work.together,I join in the collective working.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,8210,10000,##	=pro.1:a_a	v:pred	np:p_a,,mapalus
mapalus_0003,mctondano,kèimèa metamen,#	kèy=	<um>èa	ma-tanem,#	1PL.EX.NOM=	<AV>go	AV.DYN-cultivate,We would go to cultivate (crops).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,10990,12690,##	=pro.1:s	lv	v:pred,,mapalus
mapalus_0004,mctondano,wo sapa,wo	sapa,and	what,And what else?,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,14590,16140,nc	nc,,mapalus
mapalus_0005,mctondano,ta'an sa marèngoumi sa hari sabtu,#	ta'an	sa	ZERO	<um>warèng	=mow	=mi	sa	hari	sabtu,#	however	if	ZERO	<AV>return.home	=CMP	=DIR.DIST	if	day	saturday,"But if (we) would return home on Saturday,",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,16330,18670,#ac	other	other	0.1:s	v:pred	=rv	=rv	nc	np:other	rn_np,,mapalus
mapalus_0006,mctondano,ee mèa wia empesta mèa lumangsa waki kolèt,#	ee	ZERO	<um>èa	wia	N=	pesta	#	ZERO	<um>èa	l<um>ansa	waki	Kolèt,#	HES	ZERO	<AV>go	PREP1	INAN=	party	#	ZERO	<AV>go	<AV>dance	PREP3	PN,(we) would go to a party. (We) would go to dance at Kolet.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,18730,21670,##	nc	0.1:s	v:pred	adp	=ln	np:g	##	0.1:s	lv	v:pred	adp	np:l,,mapalus
mapalus_0007,mctondano,"serta itu èi kasiang o sèa mèi, se",serta	itu	èy	kasihan	#	wo	sèa	<um>èy	sè=,after	DEM2	PART	PART	#	and	3PL	<AV>come	HES,"Following this, oh dear, and they came, the",en,WORD_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,24580,27420,nc	nc	nc	nc	##	other	pro.h:s	v:pred	nc,,mapalus
mapalus_0008,mctondano,apa,apa,what,what (who),en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,27610,28170,nc,,mapalus
mapalus_0009,mctondano,sèbrawijaya,sè=	brawijaya,AN.PL=	PN,the Brawijaya regiment (of the TNI).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,28750,29900,=ln	np:dt_s,,mapalus
mapalus_0010,mctondano,perangou permèsta itu,#	perangou	=mow	Permèsta	itu,#	war	=CMP	PN	DEM2,That is the Permesta rebellion.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,30200,32460,##	ln	=ln	np:pred	pro:s,,mapalus
mapalus_0011,mctondano,ya,ya,AFF,Yes.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,32694,33468,nc,,mapalus
mapalus_0012,mctondano,sèminèamou wia ntalun baya sèka'ampitèi tuama,#	sè=	<im>èa	=mow	wia	N=	talun	waya	sè=	ka'ampit	=mèy	tuama,#	3PL.NOM=	<AV.PST>go	=CMP	PREP1	INAN=	forest	all	AN.PL=	friend	=1PL.EX.GEN	man,"They went into the forest, all of our male friends [to escape the TNI].",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,34180,37570,##	=pro.h:s	v:pred	=rv	adp	=ln	np:l	ln	=ln	np.h:dt_s	=rn_pro.1:poss	rn_np.h,,mapalus
mapalus_0013,mctondano,timingkasou wia ntalun,#	ZERO	t<im>ingkas	=mow	wia	N=	talun,#	ZERO	<AV.PST>run	=CMP	PREP1	INAN=	forest,(They) fled into the forest.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,38450,39970,##	0.h:s	v:pred	=rv	adp	=ln	np:l,,mapalus
mapalus_0014,mctondano,"jadi, kèirèimou mete'u sumiwo sapa",#	jadi	kèy=	rèy'	=mow	ma-te'u	#	ZERO	s<um>iwo	sapa,#	thus	1PL.EX.NOM=	don't	=CMP	EV.STAT-know	#	ZERO	<AV>do	what,So we no longer know (that) (we) would do whatsit.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,40570,42990,##	other	=pro.1:a_a	neg	=other	v:pred	#cc:p_a	0.1:a_a	v:pred	np:p_a,,mapalus
mapalus_0015,mctondano,winèèan jam malam,#	w<in>èè-an	ZERO	jam	malam,#	<PST>give-LV	ZERO	hour	night,(They) gave the nighttime hours (to us).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,43240,44770,##	v:pred	0.h:a_u	np:p_u	rn_np,,mapalus
mapalus_0016,mctondano,rèi toro makaesa jamou enem rèimou toro mekekaluar embalè,#	ZERO	rèy'	toro	maka-esa	#	jam	=mow	enem	ZERO	rèy'	=mow	toro	maka-kaluar	N=	walè,#	ZERO	not	AUX.can	AV.POT-one	#	hour	=CMP	six	ZERO	not	=CMP	AUX.can	AV.POT-go.out	INAN=	house,(We) could not go alone. After six o'clock (we) could no longer leave (from) the house.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,45770,49780,##	0.1:s	neg	aux	v:pred	##	np:other	=other	rn	0.1:s	neg	=other	aux	v:pred	=ln	np:l,,mapalus
mapalus_0017,mctondano,mèa waki uma,#	ZERO	<um>èa	waki	uma,#	ZERO	<AV>go	PREP3	field,(We) would go to the fields.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,50410,51870,##	0.1:s	v:pred	adp	np:l,,mapalus
mapalus_0018,mctondano,komusti wewèan kartu penduduk sa rèila korèi,#	ko=	musti	wewèan	kartu	penduduk	#	sa	rèy'	=la	ZERO	#	ko=	rèy',#	2SG=	AUX.must	EXIST	card	inhabitant	#	if	EXIST.NEG	=DIR.PROX	ZERO	#	HES	HES,"You have to have an identity card. If (you) don't have it, you can't (go out).",en,WORD_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,51910,54960,##	=pro.2:dt	aux	other:predex	np:s	rn_np.h	#ac	other	other:predex	=other	0:s	##	nc	nc,,mapalus
mapalus_0019,mctondano,"kotaanganèanou, taanganèa",ko=	taang-an	=nèa	=mow	#	ZERO	taang-an	=nèa,2SG.NOM=	intercept-LV	=3PL.GEN	=CMP	#	ZERO	intercept-LV	=3PL.GEN,They would hold you up [i.e. not let you leave]. They would hold (you) up.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,54999,56716,=pro.2:p_u	v:pred	=pro.h:a_u	=rv	##	0.2:p_u	v:pred	=pro.h:a_u,,mapalus
mapalus_0020,mctondano,baya emparampatan wewèan pos nèbrawijaya,#	waya	N=	perempatan	wewèan	pos	nè=	Brawijaya,#	all	INAN=	quarter	EXIST	post	AN.PL.GEN=	PN,All of the neighbourhood quarters had Brawijaya checkpoints.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,56890,59710,##	ln	=ln	np:dt	other:predex	np:s	=rn	rn_np:poss,,mapalus
mapalus_0021,mctondano,"ya pengalaman nitu, ya",#	ya	pengalaman	ni'tu	ya,#	AFF	experience	DEM2	AFF,"Yes, that is the experience, yes.",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,60968,62968,##	nc	np:pred	pro:s	nc,,mapalus
mapalus_0022,mctondano,pengiiten nibrawijaya,#	ZERO	peN-ki'it-en	ni=	Brawijaya,#	ZERO	DYN-follow-PV	AN.SG.GEN=	PN,The Brawijaya regiment follows (us).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,63870,66190,##	0.1:p_u	v:pred	=ln	np:a_u,,mapalus
mapalus_0023,mctondano,lutnan tèa taan siwèan ampit,#	lutnan	tarè	ta'an	si=	wewèan	ampit,#	lieutenant	new	however	3SG=	EXIST	spouse,"The new Lieutenant (followed me), but he had a wife.",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,66800,68810,##	np.h:other	rn	other	=pro.h:dt	other:predex	np.h:s,,mapalus
mapalus_0024,mctondano,he he,he he,he.he,Hah...,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,68929,70080,nc,,mapalus
mapalus_0025,mctondano,adoèla kuso'o,#	adu	=la	ku=	so'o,#	PART	=DIR.PROX	1SG.NOM=	AUX.don't.want,"Oh dear me, I don't want (to be courted by him).",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,72590,73980,#nc	nc	nc	nc	nc,,mapalus
mapalus_0026,mctondano,maan kuèdon kadang mengopas kusoo èdonou,#	ma'an	ku=	èdo-en	kadang	meN-opas	#	ku=	so'o	èdo-en	=mow	ZERO,#	although	1SG.NOM=	take-PV	sometimes	AV.DYN-fish	#	1SG.NOM=	AUX.don't.want	take-PV	=CMP	ZERO,Although sometimes a fisherman would take me out. I didn't want (him) to take me out (either).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,74421,76939,#ac	other	=pro.1:p_u	v:pred	rv	np.h:a_u	##	=pro.1:p_u	aux	v:pred	=rv	0.h:a_u,,mapalus
mapalus_0027,mctondano,ya keadaan memaksa,#	ya	ka-ada-an	ZERO	ma-maksa,#	AFF	NR-EXIST-NR	ZERO	AV.DYN-coerce,"Yes, (he) forced this situation (on me).",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,80360,82100,##	nc	np:p_a	0.h:a_a	v:pred,,mapalus
mapalus_0028,mctondano,daripada kusinusuyanèamou.,#	daripada	ku=	s<in>usui-an	=nèa	=mow,#	than	1SG.NOM=	<PST>speak-LV	=3PL.GEN	=CMP,"Rather than them having spoken to me [i.e. rather than asking me, they forced me to go out with them].",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,82900,85720,##	other	=pro.1:p_u	v:pred	=pro.h:a_u	=rv,,mapalus
mapalus_0029,mctondano,mèamou memema'ayang kua brèds o sèanu,#	ZERO	<um>èa	=mow	meN-pa'ayang	ku'a	bridge	wo	sè=	anu,#	ZERO	<AV>go	=CMP	AV.DYN-work	PART	bridge	with	AN.PL=	NON.SPEC,"(We) would go to play bridge then, with what's their name.",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,85780,88510,##	0.1:a_a	lv	=rv	v:pred	other	np:p_a	ln	=ln	np.h:obl,,mapalus
mapalus_0030,mctondano,ee sisapa?,#	ee	si=	sapa,#	HES	3SG.NOM=	what,"Erh, who was it?",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,89760,91200,##	nc	=pro.h:s	other:pred,,mapalus
mapalus_0031,mctondano,sèloi mana,#	sè=	loi	mana,#	AN.PL=	NC	HES,The (unclear)? in,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,92450,93910,#nc	nc	nc	nc,,mapalus
mapalus_0032,mctondano,waki katinggolan ti'i,waki	Katinggolan	iti'i,PREP3	PN	DEM2,in that Katinggolan (village).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,94470,96430,nc	nc	nc,,mapalus
mapalus_0033,mctondano,[unintelligible; second person talking in the background],NC,NC,[UNINTELLIGIBLE],en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,96720,99450,nc,,mapalus
mapalus_0034,mctondano,dèi' ya,rèy'	ya,not	AFF,"No, yes.",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,99680,100760,nc	nc,,mapalus
mapalus_0035,mctondano,sia,#	sia,#	3SG,He,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,100931,102016,##	pro.h:s,,mapalus
mapalus_0036,mctondano,rèi,rèy',not,is not,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,102682,103460,neg,,mapalus
mapalus_0037,mctondano,keruk mayor ti'i,keruk	mayor	iti'i,NC	major	DEM2,that Major.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,104586,105714,ln	np.h:pred	rn,,mapalus
mapalus_0038,mctondano,[unintelligible; second person talking in the background],NC,NC,[UNINTELLIGIBLE],en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,106863,109089,nc,,mapalus
mapalus_0039,mctondano,dan niaku kinaliurangkumou ngarana,#	dan	niaku	k<in>a-liur-an	=ku	=mow	ngaran	=na,#	and	1PL.EX	STAT.PST-know-LV	=1SG.GEN	=CMP	name	=3SG.GEN,"And as for me, I have forgotten his name.",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,109536,111923,##	other	pro.1:dt_a_u	v:pred	=pro.1:a_u	=rv	np:p_u	=rn_pro.h:poss,,mapalus
mapalus_0040,mctondano,pengiingiiten nibrawijaya,#	ZERO	peN-ki'it-ki'it-en	ni=	Brawijaya,#	ZERO	DYN-RDP-follow-PV	AN.SG.GEN=	PN,The Brawijaya regiment is following (me).,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,114918,117254,##	0.1:p_u	v:pred	=ln	np:a_u,,mapalus
mapalus_0041,mctondano,"mèa ma'ayang badminton sa kuano, siwo",#	ZERO	<um>èa	<um>pa'ayang	badminton	#	sa	ku=	anu	siwo-en	ZERO,#	ZERO	<AV>go	<AV>work	badminton	#	if	1SG.NOM=	NON.SPEC	do-PV	ZERO,"(I) went to play badminton if (they) whatsit, would make me.",en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,117300,120350,##	0.1:a_a	lv	v:pred	np:p_a	#ac	other	=pro.1:p_u	nc	v:pred	0.h:a_u,,mapalus
mapalus_0042,mctondano,simèamou,#	si=	<um>èa	=mow,#	3SG.NOM=	<AV>go	=CMP,He would go.,en,MORPHEME_ALIGNED,,mapalus_mp3 mapalus_wav mapalus_eaf mapalus_xml mapalus_tsv,,120610,121650,##	=pro.h:s	v:pred	=rv,,mapalus
